survey,country,edyears,pct15_19,pct15_19_male,pct15_19_female,pct15_19_urban,pct15_19_rural,pct15_19_q1,pct15_19_q2,pct15_19_q3,pct15_19_q4,pct15_19_q5,pct20_29,pct20_29_male,pct20_29_female,pct20_29_urban,pct20_29_rural,pct20_29_q1,pct20_29_q2,pct20_29_q3,pct20_29_q4,pct20_29_q5,pct30_39,pct30_39_male,pct30_39_female,pct30_39_urban,pct30_39_rural,pct30_39_q1,pct30_39_q2,pct30_39_q3,pct30_39_q4,pct30_39_q5,pct40_49,pct40_49_male,pct40_49_female,pct40_49_urban,pct40_49_rural,pct40_49_q1,pct40_49_q2,pct40_49_q3,pct40_49_q4,pct40_49_q5
LB6,Liberia,1,.89783281,.90382957,.89212334,.93585944,.82241833,.7568531,.82138366,.89908296,.94819933,.96083212,.78532016,.87206692,.70687735,.85635442,.66464722,.57613361,.69885951,.77733976,.85594177,.92529637,.63019395,.76791346,.49824163,.73086303,.50027233,.42507124,.51331711,.61491084,.70675129,.87042814,.59338748,.75426555,.39888117,.69986045,.47344449,.37344587,.48623967,.59841061,.65051991,.87923223
LB6,Liberia,2,.85398793,.8589794,.84923559,.90996581,.74297267,.6710003,.74734396,.83673447,.92338365,.94880497,.76779395,.85625952,.68779689,.84547257,.63583362,.5395658,.67188936,.75167817,.84906417,.92278433,.61044121,.75124371,.47553501,.71358865,.47732109,.39911351,.48761976,.58483082,.69496775,.86394358,.57739061,.7425195,.37774491,.68927336,.45135337,.35963318,.46417302,.579965,.63782018,.86609554
LB6,Liberia,3,.7748881,.77597147,.77385664,.85372782,.61853343,.52879345,.64245427,.73528469,.86931294,.90641689,.74211937,.83863187,.65484565,.83104795,.5910477,.49369666,.63008833,.72197193,.82934403,.91925538,.58010226,.72864914,.43777594,.69277102,.43469405,.35788444,.45021337,.54823166,.65917218,.86014849,.55613953,.72412241,.35304329,.6749087,.42234468,.32224786,.44603893,.56024557,.61578411,.85850024
LB6,Liberia,4,.6704616,.68015784,.66122991,.76498473,.48300359,.38777491,.51165819,.61478478,.74304473,.86019629,.7035144,.81058544,.60669291,.80526167,.53066617,.43584102,.55913413,.67776096,.80287302,.90815991,.53627467,.68338495,.3953248,.66055989,.37587449,.29392108,.3863138,.50713527,.62676972,.84068274,.52541113,.69680297,.31819329,.65633839,.37792006,.27297962,.4004842,.52831411,.60045433,.84910268
LB6,Liberia,5,.56309026,.58185422,.54522532,.66803914,.354956,.26337937,.36224702,.49666592,.6537981,.77534771,.66219473,.77212459,.56278819,.77901459,.46374142,.36771482,.49463069,.62663937,.78171116,.88829547,.49984971,.64698613,.35887489,.63279873,.32826823,.24537212,.33636054,.45362842,.6041106,.83076876,.49080357,.66209608,.28370589,.62133682,.34375638,.24048325,.36008272,.48612323,.56098419,.82976615
LB6,Liberia,6,.43395817,.46265793,.40663344,.5353772,.23282416,.14984071,.22916223,.34192988,.52244395,.65976739,.60330886,.7234236,.49469227,.72956771,.38882047,.2962938,.39919811,.54511118,.73606646,.86657709,.45550567,.60113657,.31597334,.5962882,.27381438,.20014635,.28163764,.39817345,.55450869,.81102443,.45321488,.62333107,.24753943,.58556622,.30411956,.20184112,.32224652,.43161154,.52447808,.80846947
LB6,Liberia,7,.31624511,.34963316,.28445676,.40906119,.13217254,.08442194,.13435876,.22240324,.37600997,.5304144,.5304873,.65357465,.41918281,.66289574,.30555215,.21659102,.30786437,.45831832,.65484804,.83015674,.4041349,.54270941,.27136347,.54415232,.22343113,.16156535,.22760443,.33078462,.50428122,.76359713,.40329543,.56363225,.20944354,.53169799,.25864846,.16323163,.26664841,.35841617,.49223074,.75706381
LB6,Liberia,8,.19829218,.22732367,.17065164,.2679629,.060121384,.032049183,.055031221,.11667334,.22671422,.37946177,.46629393,.58252001,.36119387,.60376078,.23276554,.15120666,.21821453,.36931816,.60346514,.78961068,.36491883,.50237226,.23322156,.50459427,.18465634,.12338079,.18867651,.287379,.4707078,.72199923,.36942562,.52488309,.18147297,.49617541,.22664054,.13548456,.23639514,.31957003,.45249674,.72322911
LB6,Liberia,9,.12446675,.13443761,.11497366,.17425685,.025723167,.0087700393,.020770311,.06461148,.12625006,.26893675,.39471167,.50748771,.29273134,.52820063,.16794086,.094439574,.15564933,.30110303,.51246315,.71870881,.32459706,.45392725,.20068286,.46137828,.1480698,.09703923,.15152535,.2485331,.41916302,.67449045,.32548216,.47210741,.14820792,.44625166,.18943396,.11516453,.19123711,.26611012,.40097094,.67111415
LB6,Liberia,10,.062679917,.066495031,.059047662,.090267487,.0079683363,.0013225263,.0047724838,.023477437,.072122976,.13896206,.31800449,.41342592,.23171745,.4356322,.11817876,.058677573,.1023002,.22312264,.4188318,.61543363,.2778295,.39719683,.16346094,.4050889,.11359086,.068871312,.1145769,.21315977,.35773948,.60450733,.27691033,.40475044,.12234786,.39291346,.14623152,.084452055,.13843606,.22233947,.3339304,.62050486
LB6,Liberia,11,.024022277,.023902673,.024136225,.034063242,.0041090641,,.0021142797,.0064912187,.035565857,.048681509,.25072098,.33219972,.17704193,.35119724,.080032088,.034113675,.074275434,.14042871,.33073699,.5238291,.24823324,.35731566,.14371894,.368029,.093627132,.049382176,.090809695,.175613,.32273036,.57207507,.24780346,.36677736,.10396051,.35855451,.12304118,.064298965,.11030196,.19390088,.29696128,.58759588
LB6,Liberia,12,.01110577,.012282807,.0099851973,.016226066,.00095120934,,,.0023264554,.019907072,.020714223,.20752634,.2703675,.15070076,.29480004,.05926593,.02345218,.054725632,.091572344,.28569257,.44768536,.21909182,.31895995,.12340594,.33221027,.073103338,.035434902,.061175004,.14132658,.28599831,.54068774,.23007277,.33987793,.097315073,.34131628,.10475571,.047643777,.090661719,.18082805,.27857834,.56684226
LB6,Liberia,13,.0021861654,,.0042676176,.0032885375,,,,,,.0041241455,.052610293,.062089514,.044038456,.079391323,.0071147112,,.0036842455,.0025327147,.054718271,.15657344,.065245286,.094793133,.036934912,.11032894,.0070611448,.0007843253,.0018135088,.010183536,.073056355,.22337091,.069583371,.099337444,.033609726,.123423,.0089323558,,,.017428223,.065823577,.26095212
LB6,Liberia,14,.0013136608,,.0025644104,.0019760844,,,,,,.0011365865,.035465378,.049537499,.02274031,.053627014,.0046124081,.0019678434,.0018962943,.0015987892,.034153741,.10836039,.055806667,.08297129,.029779725,.094211444,.0062421672,,,.0036163463,.064759001,.193875,.05863411,.083936855,.028042251,.10434507,.0071401363,.0015946463,.0043734028,.014785859,.051812086,.22231758
LB6,Liberia,15,,,,,,,,,,,.02054829,.027832093,.013961708,.031565621,.0018320446,,,,.02226619,.062502764,.031954214,.049068041,.015557176,.053147845,.0046020746,,,.0023293502,.030648053,.11559107,.04220666,.062419768,.017768314,.075903319,.0042469231,.00046953256,.0033203643,.011970842,.033751626,.16271907
LB6,Liberia,16,.00098171271,,.001916418,.0014767559,,,,,.0042365538,,.0084813163,.010561111,.0066005778,.012892365,.00098780682,,,,.010954557,.024005044,.020098783,.027055319,.013433686,.033435527,.0028865889,.00050001696,.0013938646,.00093959179,.021137353,.070921667,.034871995,.052656513,.01336988,.063882686,.0021910416,,.00089144811,.0093313772,.030665362,.13458964
LB6,Liberia,17,,,,,,,,,,,,,,,,,,,,,.00004962572,.00010150782,,,.0001136457,.00025001611,,,,,.002137356,.0039051005,,.0040345984,,,,,.0046239616,.0062279729
LS6,Lesotho,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LS6,Lesotho,1,.97578371,.95993143,.9925068,.99072033,.97080916,.92987621,.97990763,.9834286,.99045825,.98792726,.96278727,.93763179,.98871416,.990372,.95088571,.88823044,.95359802,.97253543,.98180896,.99519873,.90574074,.83630353,.97725576,.96078551,.87568432,.71882582,.8690027,.94144022,.94571817,.98423481,.89343452,.81886464,.96884614,.96028137,.86553657,.70448369,.84901935,.92186159,.93821484,.98009712
LS6,Lesotho,2,.96877521,.94705665,.99168688,.99010128,.96167272,.90910226,.97620106,.97864008,.98586595,.98483992,.95314473,.92162663,.98562932,.9885869,.93785304,.86804509,.93320268,.96856284,.97462595,.99444252,.89388406,.81617802,.97391534,.95607615,.85992491,.70065212,.8390252,.93430316,.93530655,.98402172,.87769002,.78995937,.96641088,.9537217,.84595877,.67993653,.82103425,.90257776,.92779511,.97588867
LS6,Lesotho,3,.95502955,.92288858,.98893625,.98416179,.94532734,.87708831,.96031898,.96598655,.97740811,.98275584,.93462318,.88910151,.9815408,.98331988,.91361272,.80748463,.91353416,.952995,.9705689,.98925221,.86913949,.7757439,.96532983,.94806206,.82604474,.65906125,.7820884,.91449356,.92172647,.97868782,.84531099,.7332983,.95858812,.93678194,.80713642,.63100642,.7674728,.85415947,.91042167,.96718031
LS6,Lesotho,4,.9345969,.88850921,.98321646,.98094052,.91916263,.82057619,.92968577,.95107186,.97283942,.98111814,.90530187,.83849549,.97415698,.97362763,.87582231,.72875267,.86944169,.93125588,.95728368,.98410141,.83585685,.72684723,.9481284,.93679661,.7807399,.58941245,.73683888,.88037461,.8937394,.97153705,.80376524,.66584176,.94324565,.90247321,.76257032,.5696736,.70122916,.81341398,.87087524,.95153022
LS6,Lesotho,5,.89124805,.8190369,.96742642,.96985042,.86507046,.73602688,.8631345,.90953213,.94863558,.97520524,.86165208,.76877487,.95737749,.95789266,.82012856,.64129251,.79329103,.8816005,.93764293,.97906995,.7888155,.66586238,.91544807,.90518135,.72527534,.50899494,.66567522,.82073885,.85729748,.96113771,.74910969,.60326332,.89660251,.86439347,.70099705,.48370042,.63502234,.75063038,.82019848,.92724526
LS6,Lesotho,6,.82281131,.72009313,.93117267,.93872064,.78420907,.62419164,.76654708,.83601373,.90636569,.95146823,.81371969,.71072483,.919873,.94041508,.75905621,.5527522,.71781892,.83708817,.90223503,.96688765,.73273498,.60032493,.86910737,.87528902,.65489507,.42875439,.57771063,.74460715,.81996393,.94009417,.69039106,.53021848,.85237175,.83011526,.63207841,.41117415,.5610652,.67974597,.76579118,.89298785
LS6,Lesotho,7,.61756015,.49838957,.74327785,.77794009,.56414747,.41446576,.52180558,.59548277,.70907903,.82385033,.7116906,.60298038,.82373464,.87411654,.64161098,.42071173,.58387709,.70483148,.80858314,.93045217,.63899279,.51117373,.77063686,.8060118,.5477941,.32416505,.43925145,.63546479,.72832066,.89263743,.58852321,.45025989,.72834736,.76293939,.51573217,.29724425,.41831371,.53946435,.66547859,.85423404
LS6,Lesotho,8,.33813176,.24445833,.4369514,.51517105,.27917078,.14968444,.21487823,.31170362,.40623203,.59111136,.49756125,.41652346,.58108413,.73444933,.39535445,.15117007,.29472268,.44523922,.61801559,.83340406,.39140183,.34169355,.44259775,.60259074,.27608469,.069623448,.16325814,.30830058,.46929377,.73446888,.32667041,.2941103,.3595981,.54224932,.23670051,.074191853,.12744272,.21331097,.37524238,.66263747
LS6,Lesotho,9,.19029213,.12352679,.26072538,.32817796,.14437078,.073194824,.099289663,.13763157,.22839986,.41070905,.39994755,.33838272,.46340033,.63523471,.29843149,.090811327,.19622436,.33685899,.49006426,.75064182,.30689016,.27983293,.33475724,.50130624,.20073169,.036994569,.095818855,.21020298,.33834448,.65515649,.25116178,.25005826,.25227779,.44484657,.1703292,.038337715,.077457741,.15725359,.25604156,.5684706
LS6,Lesotho,10,.094465114,.05424105,.13689888,.16615245,.070590362,.038454361,.047892824,.058571633,.094078392,.23740368,.30379233,.25596529,.35308602,.51331437,.21339279,.053639762,.13200496,.22656959,.34720504,.64648491,.22017498,.21424381,.22628383,.38549623,.12990336,.015440161,.051790029,.11786711,.21694431,.53285587,.16354203,.17653941,.15039797,.34347951,.088446759,.013775343,.037716061,.05915086,.14643858,.4379901
LS6,Lesotho,11,.034939658,.019968163,.050733469,.068508998,.023759652,.010126841,.01456015,.019053161,.031053584,.10227918,.25441995,.21936484,.29055008,.45135567,.16945083,.0380571,.087388493,.17663474,.28975233,.57800192,.19811121,.19739889,.19884503,.35437876,.11278325,.010079875,.044962004,.093707897,.19009918,.49581125,.15342282,.16484314,.14187364,.32697651,.080991782,.0097635603,.036669027,.053482324,.13691662,.41411489
LS6,Lesotho,12,.01348995,.01019113,.016969785,.028356967,.0085385311,,.006117153,.0039403699,.0091728782,.04967849,.11994237,.10341584,.13697571,.23954749,.068337969,,.016380847,.051384997,.11341123,.35138011,.10060394,.091393128,.11009056,.19984105,.046416771,,,,.066913523,.29046699,.080669083,,.076115869,.20039263,.030703543,,,,.043619707,
LS6,Lesotho,13,.0038306413,.0026541399,.005071559,.0071344278,.0027302208,.00032494299,.0023367989,.00046896821,.0044899592,.011887717,.10557689,.089047298,.12261339,.21191934,.059694756,.0085689668,.013399231,.043272324,.09430217,.3167904,.099727765,.091328666,.1083784,.19882733,.045615718,.0031785616,,.041354351,.066507772,.28745961,.08015991,.085171543,.075091772,.19907963,.030529827,,,,,.27239129
LS6,Lesotho,14,,,,,,,,,,,.08296404,.069420233,.096923195,.16377054,.04809954,.0077160974,.011447231,.032612711,.068219543,.25473177,.09275499,.085652053,.10007068,.18817312,.040653147,,.010084953,.038273122,.06167176,.26734847,.073801577,.078925759,.068619616,.18282196,.02830288,,,.0077172099,.041332759,.24722624
LS6,Lesotho,15,.00061807467,.0012037192,,,.00066305802,,,,.0022837166,,.060582224,.048123263,.073423266,.12094497,.034538303,.0044848123,.0097147776,.025810994,.044481512,.18941931,.080426723,.07062988,.090516925,.16657993,.033383869,.0026501417,.0091757886,.029539859,.046250794,.23984002,.06169166,.063795671,.059563965,.15319057,.02350539,,.0035397566,.0054973378,.026956607,.21374951
LS6,Lesotho,16,,,,,,,,,,,.026099062,.019875973,.032513,.058343597,.012186904,.0025770373,.003362505,.0072534201,.016573571,.08786729,.039435346,.033059902,.04600177,.090150855,.011742818,,.0011309294,.0049999994,.017091146,.13200405,.031596705,.032221761,.030964667,.087342329,.0083317226,,,.00036587848,.0090250699,.11680689
LS6,Lesotho,17,.00043449312,.00084611686,,.00048260443,,,,,,.0006394909,.0050350609,.0042340471,.0058606504,.0099293059,.0029233459,,.00093090994,.00030855357,.0021897298,.018509904,.010051064,.0089533003,.011181881,.024373705,.0022304226,,.00063495361,.0015947168,,.035274796,.012656217,.016923161,.0083411755,.036749236,.0026011448,,,,.0031129618,.047347799
LS6,Lesotho,18,.00031392794,.00061126542,,,.0004183368,,,,.0014408628,,.0024748056,.0027924154,.0021474669,.0056840652,.0010900869,.00077400758,,,.00023400884,.010193735,.0052427375,.0042289114,.0062871054,.011940151,.00158576,,,.00054859224,.0018111493,.018114278,.0074153007,.01030618,.0044918568,.022294227,.0012056422,,,,.0022555059,.027360857
ML6,Mali,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ML6,Mali,1,.53369361,.59548593,.47129786,.74328858,.45136976,.32927933,.32186607,.44578105,.62990385,.76997113,.32941279,.43618819,.26418588,.62049544,.22753851,.11724179,.14392984,.2229801,.3871426,.66424924,.21034615,.27229527,.15684226,.44640577,.13606599,.06955684,.092381001,.11340255,.23073632,.49650577,.23393662,.30059373,.14885235,.51310956,.153722,.070636801,.10498591,.15001175,.26932994,.56087881
ML6,Mali,2,.5287503,.59137088,.46551815,.74140775,.4452236,.324929,.31093186,.44071615,.62446946,.76877147,.32563224,.43365166,.25964543,.61817271,.22324775,.11331741,.13698556,.21899334,.38504133,.66180402,.20605068,.26677236,.15360688,.4428654,.13153292,.065779656,.085762694,.11224192,.22666524,.49082652,.23111267,.29847011,.14513443,.50936705,.15116198,.068625405,.10428994,.14617549,.26410192,.55841732
ML6,Mali,3,.51560849,.58035696,.45022771,.73320234,.43014288,.3079052,.29537708,.42787233,.60722184,.76225448,.31436542,.42325556,.24784665,.60818332,.21153378,.10281654,.13024798,.20190381,.37168142,.65279996,.19292046,.25320792,.14085168,.43135923,.11789164,.048495848,.074904524,.10000139,.21053813,.48126706,.21909836,.28383085,.13647074,.50042576,.1382647,.059719931,.08480987,.13453157,.24925673,.55243999
ML6,Mali,4,.49397382,.5577938,.42953059,.71938509,.40543771,.2897191,.26872754,.39548817,.58005154,.75297594,.29812884,.40333915,.233858,.59801203,.19317447,.085069858,.11476173,.18587923,.34771588,.64335614,.1730652,.23180541,.12233277,.41001084,.098506235,.036839966,.059461717,.081637934,.18684538,.45296583,.19888467,.25906375,.12206921,.47640374,.11914523,.044299349,.06644839,.11939158,.21491709,.53382468
ML6,Mali,5,.46173903,.51902843,.40389013,.69375342,.37060937,.2477562,.23556735,.37285557,.54105866,.72565669,.27050716,.37015221,.20963603,.57136369,.16521215,.069191977,.095680803,.15252577,.30195087,.62021792,.1571379,.21403608,.10799637,.38626236,.085040003,.029247476,.046755489,.070715062,.16091017,.43219718,.17524633,.2283238,.10749573,.44003007,.099166155,.030819532,.046657626,.0904257,.19005813,.50270849
ML6,Mali,6,.40412015,.45343971,.35431895,.64348209,.31010458,.17814744,.19119549,.29882813,.47241321,.68627536,.23651312,.33353215,.17724615,.53694069,.13136825,.040943898,.07422553,.12700702,.2464768,.58348548,.12581682,.17217089,.085781962,.33352914,.060456611,.01869091,.02160015,.045677602,.11674535,.3845315,.14211647,.18598159,.086124957,.3877711,.071532659,.019821785,.032574587,.066586718,.13333151,.44281217
ML6,Mali,7,.31219849,.35533935,.26863629,.53723371,.22381006,.12048277,.13883922,.21073313,.36341566,.56029952,.20427427,.29685217,.14772028,.48405275,.10635622,.028143404,.053630739,.098245025,.2072005,.53116786,.10198722,.1445045,.065266073,.28908435,.043113917,.011235801,.010651127,.028808013,.091161907,.33133528,.11537656,.15288633,.06749732,.34826019,.048462238,.0067587211,.016464423,.045400739,.10224161,.39148688
ML6,Mali,8,.23631053,.26802588,.20428535,.44167799,.1556471,.076149344,.092220984,.13492152,.25715616,.4706634,.18478087,.27340609,.13064149,.44526988,.093613833,.026691157,.040070791,.084162816,.18168528,.49468878,.09230113,.13549536,.054995328,.26736391,.037214652,.0089517944,.0077611422,.026466426,.080248065,.30427477,.10311736,.13744946,.05929425,.31634805,.041849907,,.0083216019,.038213994,.089268595,.36042795
ML6,Mali,9,.13191098,.14770773,.11595985,.2914561,.069245465,.02616863,.028102268,.043935303,.12392584,.32226065,.15037198,.23300979,.099890165,.3757582,.07149034,.016366575,.02751236,.06152685,.13879281,.42350557,.075230189,.11509778,.04079752,.22181335,.029105294,.0062089586,.0061483984,.018864306,.060624808,.2558988,.076963127,.10432478,.042037431,.2440301,.028959882,.0055246437,.0056247311,.027983025,.050228179,.28353488
ML6,Mali,10,.085708901,.094675951,.076654173,.20485166,.038912456,.0051570958,.0060495692,.025455777,.080827542,.22563687,.12284319,.1954999,.078458644,.31903961,.05417753,.010529996,.01957548,.043606058,.10264532,.36452761,.05968757,.092286907,.031532295,.1807089,.021606134,,,.010205206,.047982227,.20885777,.051379297,.073552892,.023075871,.18739465,.012298095,.0017482857,,,.021703437,.21962656
ML6,Mali,11,.055185374,.057478413,.052869823,.13632344,.023316259,.0024762889,.005170756,.012441891,.043978445,.15367419,.10859481,.17528664,.067854092,.28869966,.045560941,.0089087654,.014978543,.03353272,.083415478,.33443281,.057876121,.090726152,.029504331,.17613173,.020664966,.0047728457,,.0081164641,.046342567,.20403773,.047766715,.070016578,.019365948,.18063743,.0095890639,,,.0035018574,.021179894,.20464988
ML6,Mali,12,.019733243,.019376986,.020092856,.051552236,.0072354609,,.0014396732,.0046918239,.0090418672,.060555182,.076867789,.12120629,.049782231,.21555465,.028329544,.0031234538,.010811904,.019342458,.053960856,.24659075,.049118724,.080057517,.022397613,.15198208,.016750997,,.0032184236,.0072041554,.035933681,.17866676,.041509084,.061746884,.01567661,.16126791,.0070988657,,,.0021495235,.01462777,.18210188
ML6,Mali,13,.0078105899,.0078995917,.0077205952,.020305976,,,,,.0042888988,.023828497,.056905188,.090938732,.036114719,.15957794,.020971313,.0016373808,.0091830641,.012527921,.039494947,.1839156,.03589952,.059143953,.015823828,.11756089,.010203354,.00046620905,.0010743638,.0033450732,.022150312,.13709415,.032838751,.047719415,.013844375,.13322037,.0039961757,,,,.0097536175,.1473088
ML6,Mali,14,.0048015513,.0055129621,.0040830704,.0096359812,.0029026535,,,.0017907199,.0021578614,.014544275,.037338492,.063915871,.02110284,.10805804,.012587733,.00091207016,.0054822471,.0067646662,.018900352,.12822345,.019640841,.033550564,.0076272907,.071112379,,,,,,.08003547,.019595381,,.0079361051,.08362858,,,,,,.090708673
